search_string,predict_under_code,line_no,similarity,filepath
""/**	 * 	 * create Subject headerfield in using the senders message subject and	 * prepending ""Fwd:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 * 	 */"","void setHeader(Header header);",71,0.0959409594095941,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaHeader.java
"// TODO finish marshalling of all available properties","return model.getDocument();",84,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/parser/VCalendarModelFactory.java
"// TODO finish unmarshalling of all available properties","return eventInfo;",142,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/parser/VCalendarModelFactory.java
"// TODO implement","return null;",98,0.9090909090909091,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/parser/ParserUtil.java
"// TODO: implement this","}",91,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/util/URLController.java
""/**	 * 	 * create subject headerfield in using the senders message subject and	 * prepending ""Re:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 */"","void setHeader(Header header);",71,0.09701492537313433,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail-api/src/main/java/org/columba/mail/message/IColumbaHeader.java
"// TODO (@author karlpeder): Implementation of undo/redo missing","return false;",199,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/AbstractEditorController.java
"// html - quoting is done by inserting a div around the // message formattet with a blue line at left edge // TODO (@author fdietz): Implement quoting (font color, stylesheet, // blockquote???)","* String lcase = bodyText.toLowerCase(); StringBuffer buf = new",407,0.4292682926829268,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/composer/MessageBuilderHelper.java
"// TODO (@author fdietz): show error dialoghere","e.printStackTrace();",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folderoptions/FolderOptionsController.java
"// TODO (@author fdietz): add error dialog","e.printStackTrace();",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folderoptions/FolderOptionsController.java
"// TODO: Show dialog","LOG.warning(arg0);",1681,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/imap/IMAPServer.java
"// TODO (@author fdietz): make i18n!","pgpMessage = "wrong passphrase";",206,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/message/filter/PGPMessageFilter.java
"// TODO (@author javaprog):sizeComboBox can be enabled as // paragraphComboBox when implemented","sizeComboBox.setEnabled(false);",161,0.746268656716418,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/html/HtmlToolbar.java
"//TODO: Add dialog to inform user that the smtp server // does not support authentication","JOptionPane",201,0.75,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/smtp/SMTPServer.java
"// TODO @author hubms show if there is already a virtual folder for // this tag","String uuid = new UUIDGenerator().newUUID();",94,0.9243697478991597,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/tagging/MailTagList.java
"// update status message // TODO (@author fdietz): i18n","Wizard wizard = new Wizard(model, "External Tools Configuration",",97,0.7123287671232876,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/externaltools/ExternalToolsWizardLauncher.java
"//TODO (@author fdietz): keep track of progress here","InputStream messageSourceStream = folder.getMessageSourceStream(uid);",100,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/command/OpenMessageWithComposerCommand.java
"// TODO localize filter action names","comboMenu.addMenuItem(element, element);",102,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/plugins/DefaultActionRow.java
"//TODO (@author fdietz):  i18n","Wizard wizard = new Wizard(model, "External Tools Configuration",",97,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/externaltools/ExternalToolsWizardLauncher.java
"// TODO implement clear()","PluginManager.getInstance().setEnabled(id,",80,0.8108108108108109,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/plugin/PluginTreeTableModel.java
"// TODO (@author fdietz):: implement action for font size combo box!","}",321,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/html/HtmlToolbar.java
"// TODO (@author fdietz):  i18n","Wizard wizard = new Wizard(model, "External Tools Configuration",",97,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/externaltools/ExternalToolsWizardLauncher.java
"// FIXME threaded-view auto collapse","/*",321,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/table/TableController.java
"// get selected folder","IContactStorage store = getTree().getSelectedFolder();",227,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/frame/AddressbookFrameController.java
"// Create a FormLayout instance.","FormLayout layout = new FormLayout(",319,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/config/GeneralOptionsDialog.java
"// g2.setColor(fillColor); // g2.fillRect(0,0,w,h);","if ( active ) {",180,0.684931506849315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/docking/TitleBar.java
"// no filterlist treenode found // -> create a new one","filterListElement = new XmlElement(FilterList.XML_NAME);",116,0.7605633802816901,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/AbstractLocalFolder.java
"// associate with JavaHelp","HelpManager.getInstance().enableHelpOnButton(helpButton,",175,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/calendar/src/main/java/org/columba/calendar/ui/dialog/EditEventDialog.java
"// if it is in a scroll pane, then we add to the end of the // list.","else if (comp instanceof JScrollPane) {",176,0.9263157894736842,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/FilterTransferHandler.java
"// try to get instance of FilterAction","try {",63,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/filter/FilterCompoundCommand.java
"// remove from header-list","IColumbaHeader header = getHeaderList().remove(uid);",754,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/AbstractMessageFolder.java
"// notify folder tree model","FolderTreeModel.getInstance().nodeStructureChanged(parent);",203,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/FolderFactory.java
"// ---- telephoneTextField2 ----","telephoneTextField2.setColumns(20);",1324,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/dialog/contact/ContactEditorDialog.java
"// set component values","criteriaList.updateComponents(b);",266,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/FilterDialog.java
"// write text to file","File tmpFile = writeToFile(editController);",118,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/util/ExternalEditor.java
"// cancel","* treeViewer.getFolderTree().addUserFolder( getSelectedFolder(),",170,0.2909090909090909,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/tree/util/SelectAddressbookFolderDialog.java
"// user didn't select any folder // -> make Inbox the default folder","folder = (IMailbox) FolderTreeModel.getInstance()",68,0.6506024096385542,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/plugins/FolderChooserActionRow.java
"// ---- fullnameButton ----","formattedNameButton.setText(bundle",1252,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/dialog/contact/ContactEditorDialog.java
"// all / match any JComboBox","IFilterRule filterRule = filter.getFilterRule();",274,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/FilterDialog.java
"// *20030926, karlpeder* Added html support // MimePart mp = tree.getFirstTextPart("plain");","MimePart mp;",134,0.6333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/command/ReplyWithTemplateCommand.java
"// remove XmlElement","getConfiguration().getRoot().getParent().removeElement(",354,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/folder/AbstractFolder.java
"// check if firstname, middlename or lastname contain only valid // characters","if (firstNameTextField.getText() != null) {",207,0.9016393442622951,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/contact/src/main/java/org/columba/addressbook/gui/dialog/contact/FullNameDialog.java
"//String userVisibleName = pluginHandler.getUserVisibleName(id);","String userVisibleName = id;",61,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/core/src/main/java/org/columba/core/gui/config/ThemeComboBoxRenderer.java
"// filter description JTextField","nameTextField.setText(filter.getName());",270,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/FilterDialog.java
""/*				 * c.gridx = GridBagConstraints.REMAINDER; c.anchor =				 * GridBagConstraints.NORTHEAST; gridbag.setConstraints(				 * removeButton, c ); panel.add( removeButton );				 */"","JPanel buttonPanel = new JPanel();",231,0.44761904761904764,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/filter/ActionList.java
""/*			 * *20040210, karlpeder* Remove html comments - they are not			 * displayed properly in the composer			 */"","if (bodyPart.getHeader().getMimeType().getSubtype().equals("html")) {",118,0.684931506849315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/composer/command/ForwardInlineCommand.java
"// get values from components","IFilterRule filterRule = destFolder.getFilter().getFilterRule();",293,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/gui/config/search/SearchFrame.java
"// ->set source reference in composermodel // when replying this is the original sender's message // you selected and replied to","IMailFolderCommandReference ref2 = model.getSourceReference();",236,0.5974025974025974,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/mail/src/main/java/org/columba/mail/smtp/command/SendMessageCommand.java
